water_body_id,water_body_code,water_body_desc,location_id,location_code,location_desc,shape,upper_rm,lower_rm,section
F2FD0F17-F567-405D-81F3-C67E928711A6,Germany,Germany Creek,446ECC22-E257-4758-A6AA-6BF418E3A3B4,"Tie-in ""A"" - Section #1",Mouth to Turkey release,NA,1,0,NA
F2FD0F17-F567-405D-81F3-C67E928711A6,Germany,Germany Creek,3430ECE9-F847-4762-BA6A-D6A9A6271A03,Section #4,1100 Rd. crossing to Upstream,NA,14,6,NA
F2FD0F17-F567-405D-81F3-C67E928711A6,Germany,Germany Creek,D04A700F-7C0C-4515-9246-749D34C940E4,Section #3,Sierra Pacific Gate to 1100 Rd. crossing,NA,6,6,NA
F2FD0F17-F567-405D-81F3-C67E928711A6,Germany,Germany Creek,4A1B0362-1C4D-4F23-A2A7-1D8C2B7C68A7,Section #2,Turkey release to Sierra Pacific Gate,NA,6,1,NA
F2FD0F17-F567-405D-81F3-C67E928711A6,Germany,Germany Creek,FADE498C-212D-483D-8DD1-6C2C21D54A35,Section #1,Mouth to Turkey release,NA,1,0,NA
4BA3D592-6F72-4CBF-BED7-FC49B7C50851,Skamokawa,Skamokawa Creek,CE3FBA52-CDDF-44DB-B4CA-065E9F529CCD,Section #2,Middle Valley Road 1000 to Standard/McDonald Creeks,NA,7,5,NA
4BA3D592-6F72-4CBF-BED7-FC49B7C50851,Skamokawa,Skamokawa Creek,0CC40BC2-3598-4CFF-AE11-50BF3A2713B5,Section #1,Mouth to Middle Valley Road 1000,NA,5,0,NA
7F483BC7-D81D-4066-9F9B-A472E015846E,Spearfish Lk,Spearfish Lake,0C6E97C5-6BC9-4AB9-A5F6-AA79A41EBFD4,Spearfish Lake,Entire Spearfish Lake,NA,NA,NA,NA
E8BDFCC2-4462-485C-B7A6-80614CFF852C,Ft. Borst Pk Pd,Ft. Borst Park Pond,329A80C0-5BD9-474B-8BDB-24CCA5F4E69E,Ft. Borst Park Pond,Entire Ft. Borst Park Pond,NA,NA,NA,NA
F9667A4B-EA8D-44A0-B147-A3D96035291E,Vancouver Lk,Vancouver Lake,6CDBC512-3D5A-4166-BE94-A137125B4A5B,Vancouver Lake,Entire Vancouver Lake,NA,NA,NA,NA
C6D7CFD4-F71C-429A-B659-19C7427687AD,Ashes Lk,Ashes Lake (Big Ash Lake),3C7C99BB-18D0-43AF-A49B-82B4B38900DF,Ashes Lake (Big Ash Lake),Entire Ashes Lake (Big Ash Lake),NA,NA,NA,NA
94A07F02-4BB4-4B77-AD98-D2D04BBA1E95,Hayes Lk,Hayes Lake,32E3048F-6E39-47FF-810D-BF6FD9E2F870,Hayes Lake,Entire Hayes Lake,NA,NA,NA,NA
E8BAE877-B4A6-4F53-9B80-719CA9325187,Salmon Cr,Salmon Creek,249CA0AC-D9EF-4869-BE30-0A7110CD557A,Section #2,Just above I-5 to 182nd Ave.,NA,19.5,6.5,NA
E8BAE877-B4A6-4F53-9B80-719CA9325187,Salmon Cr,Salmon Creek,E2CBEFF9-2D69-40FA-9D9A-F1D57FD70DBA,Section #1,NW 36th Avenue to just above I-5,NA,6.5,2.380000114440918,NA
E8BAE877-B4A6-4F53-9B80-719CA9325187,Salmon Cr,Salmon Creek,5B649AD0-1102-41C3-A6CF-BEAC4C2520DB,Section #0,Mouth to NW 36th Avenue,NA,2.38,0,NA
7110161D-FEC0-4A01-ADE8-94FB7D4CE820,Carlisle Lk,Carlisle Lake,11101A14-C468-4395-B6D2-9BAAD9E41889,Carlisle Lake,Entire Carlisle Lake,NA,NA,NA,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,C6F6874F-A954-449E-8A26-90B9687D7704,White Salmon - General,Multiple sections or otherwise unspecified.,NA,NA,NA,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,14B00FA9-C8B3-4082-8418-C6B73A2C7809,White Salmon mouth,SR  14  bridge area ,NA,1,0,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,591C1DED-EEB5-496C-926B-BAD65B414B08,WS 1,Mouth (RR Bridge) to Powerhouse Br. Rd.,NA,2,0,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,FA1EA5F4-8C82-4CA8-806F-2E96D963D360,WS 1a,Mouth (RR Bridge) to upstream 100 m,NA,0,0,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,F69758ED-8C14-4D90-B7AD-7F0EC31FD95E,WS TIE-IN 4,Powerhouse Rd. Bridge to mouth (Section 1),NA,2,0,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,E7A921A4-8229-4D61-B9D1-A89B2129D2AE,WS TIE-IN 3,NW Lake Rd. Bridge to Powerhouse Rd. Bridge (Section 2),NA,5,2,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,DB8D80FD-2FF0-4A2A-A62E-0B7F746C1ACC,WS TIE-IN 2,Husom Falls to NW Lake Rd. Bridge (Section 3),NA,8,5,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,7C249081-6919-4D0C-8C85-2869F819F299,WS TIE-IN 1,BZ Falls to Husom Falls (Section 4),NA,12,8,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,65A4F717-1CDA-4D40-A788-391F536E2EAD,WS 5,BZ Falls to Big Brother Falls,NA,16,12,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,37DF9986-E504-4876-A6CD-078AD68963D1,WS 4,Husom Falls to BZ Falls,NA,12,8,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,3EE5663F-CD67-40EB-BB45-1115078CA260,WS 3,NW Lake Rd. Bridge to Husom Falls,NA,8,5,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,3641C32E-39C8-481F-9C14-6516EC05A1EC,WS 2,Powerhouse Rd. Bridge to NW Lake Rd. Bridge,NA,5,2,NA
7544C9E9-709D-46CC-8CD7-F6E12440A5C9,White Salmon,White Salmon River,C300E9FD-9B38-4E3A-B347-03200D3B487C,WS 1b,Upstream of Mouth (RR Bridge) to Powerhouse Rd. Bridge,NA,2,0,NA
5201674C-AE14-448F-9E77-1D3028F06BFE,Lacamas Lk,Lacamas Lake,942AC34F-2373-4FB8-81F5-9E0B2E4B66DB,Lacamas Lake,Entire Lacamas Lake,NA,NA,NA,NA
820AFA35-02CF-45FC-AE1B-E97AA16EDA83,S Lewis Cty Pk Pd,South Lewis County Park Pond,E321FF05-6DE9-45DF-828B-2CB90E53583A,South Lewis County Park Pond,Entire South Lewis County Park Pond,NA,NA,NA,NA
D2DF8797-BFBE-49D2-AF49-20285995AF29,Swofford Pd,Swofford Pond,5922CDE9-71DD-482F-8974-1B2816AB6447,Swofford Pond,Entire Swofford Pond,NA,NA,NA,NA
A409467E-AF0E-420E-AAB4-F5ABECC3814B,Drano Lk,Little White Salmon - Drano Lake,A1C21DC3-00E2-4ED8-A617-CC7CD31A610B,Drano Lake,SR 14 bridge up to deadline,NA,1,0,NA
C5DA8803-F88A-4716-AE7E-1B9411104DE8,Castle Lk,Castle Lake,326202C1-68F9-47B1-A2DD-1F2BFF71D980,Castle Lake,Entire Castle Lake,NA,NA,NA,NA
3BEEAEC3-A912-47E8-A516-B011F570F16D,Rowland Lk,Rowland Lake,18DA382C-92AB-40DF-AF3D-8C3529096DB4,Rowland Lake,Entire Rowland Lake,NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,064432E3-560C-433B-BFC3-595F968DF421,Y3,Lower 1/3 of Yale Reservoir,NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,759777F5-3C4F-4D57-A7BE-FB5359D3BC3B,Yale Park Ramp,"Western central side of Yale Reservoir, lat/long: 46.026440, -122.317667",NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,76DC121B-94BF-4ABE-9DA5-C9DCA71AB289,Y2,Middle 1/3 of Yale Reservoir,NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,01DA8DD9-6231-4E96-8090-F0E53E364252,Saddle Dam Ramp,"SW part of Yale Reservoir near Yale Dam, lat/long: 45.968235, -122.339832",NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,7FAD7B2E-C9B9-4B9D-8C93-6A5973DF9B40,Beaver Bay Ramp,"NE part of Yale Reservoir near Beaver Bay Campground, lat/long: 46.059925, -122.276209",NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,94828C52-47BE-4B4A-ABE3-D3176D728A1F,Yale Total,Boats on the lake and shore anglers,NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,A481671C-86A6-4B55-B4D3-96D4005F04A0,Cougar Camp Ramp,"NE part of Yale Reservoir near Cougar Camp Campground, lat/long: 46.054025, -122.290892",NA,NA,NA,NA
7212DB7D-0E83-40CA-9B77-687EDB3FCADB,Yale,Yale Reservoir,CB391408-9CA6-4B3C-A5B2-2D0715DDE49B,Y1,Upper 1/3 of Yale reservoir,NA,NA,NA,NA
DE9795C1-1F84-4840-8ADD-D99A4AC68733,Lk Sacajawea,Lake Sacajawea,C4B9D782-7221-474D-9D21-A24462ADA52F,Lake Sacajawea,Entire Lake Sacajawea,NA,NA,NA,NA
5A1252B3-1529-4CB6-812F-D982B5762A99,Maryhill Pd,Maryhill Pond,50FB1BA6-8F81-4AC9-9FEC-167E431AD933,Maryhill Pond,Entire Maryhill Pond,NA,NA,NA,NA
7D99567F-F4B3-48C9-A923-86EDFF4C4029,Council Lk,Council Lake,B6A9BAD7-D2E4-49D3-880C-32006F6CD4C0,Council Lake,Entire Council Lake,NA,NA,NA,NA
0765C617-32F6-4B53-A9C0-F922F56C789D,Battle Ground Lk,Battle Ground Lake,850D6876-58C7-4ED0-B0F7-CACE7AADE6FB,Battle Ground Lake,Entire Battle Ground Lake,NA,NA,NA,NA
C02B39E2-CB6B-4A97-A8F3-CC62C6FA8ABC,Davis Lk,Davis Lake,1E4A0570-D555-4571-8B71-A69DA6A9BD11,Davis Lake,Entire Davis Lake,NA,NA,NA,NA
6649BD56-A4E7-4264-BA10-69386299A49B,Abernathy,Abernathy Creek,10286923-3EF5-44A9-9180-E5E3AE6E4C9A,"Tie-in ""B"" - Section #2",Slide Creek Rd. to Deadline below weir,NA,3,1,NA
6649BD56-A4E7-4264-BA10-69386299A49B,Abernathy,Abernathy Creek,C8286F37-8327-4552-B4CA-F1FFA7BE9B59,"Tie-in ""A"" - Section #1",Mouth to Slide Creek Rd.,NA,1,0,NA
6649BD56-A4E7-4264-BA10-69386299A49B,Abernathy,Abernathy Creek,AA17CF0A-808C-4CBF-BA9C-66440D5883A1,Section #2,Slide Creek Rd. to Deadline below weir,NA,3,1,NA
6649BD56-A4E7-4264-BA10-69386299A49B,Abernathy,Abernathy Creek,3F372655-1135-4D46-AA13-CD294C6DBA3E,Section #1,Mouth to Slide Creek Rd.,NA,1,0,NA
9760EEAE-61DD-48A2-BFB9-AE2094808AC5,Chambers Lk,Chambers Lake,0C8041EF-E0C7-4D48-95CE-ED3D247057C8,Chambers Lake,Entire Chambers Lake,NA,NA,NA,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,3F0990A9-ACCA-4013-824F-195D28D507B1,Cowlitz Combined,Mouth to Barrier Dam,NA,50,0,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,CFDA8195-8422-4478-96E9-46B043A9B862,Upper Cowlitz,I-5 to Barrier Dam  -- used for historic creel surveys,NA,49,30,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,DB0079CD-D507-48A7-80F4-E76202FBE8B3,Lower Cowlitz,Mouth to I-5 -- used for historic creel surveys,NA,30,0,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,F4291D4D-4E80-4C42-930B-0026CB06EA72,Barrier Dam ADA Platform,ADA site at Barrier Dam,NA,49,49,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,4E92B84F-F3DB-4199-A3AD-5DA18D9356BC,Mission Bar,Boat site,NA,36,36,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,BD7A70A6-BA44-458A-BA21-B01E8C996796,Toledo,Boat site,NA,34,34,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,8B45551A-748B-4DC3-A01B-6D22652AD439,I5,Boat site,NA,30,30,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,987849DD-6B42-4C19-9183-B910947B5319,Olequa Boat Ramp,Boat site,NA,25,25,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,866D2E27-1D31-43B7-A02A-61B12DDD8634,Castle Rock,Boat site,NA,17,17,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,F0C9251D-7585-40CE-BD1A-93A544020A0A,Camelot,Boat site,NA,16,16,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,A5B3CA60-FBBC-4D0E-A400-59F4F091E55B,Gerhart,Bank site,NA,4,0,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,1ED99B73-78AB-4DD2-A819-2739934F4BF3,Barrier Dam,NA,NA,50,49,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,BF8BD135-02D0-4A79-9253-3B9CB67C1B2B,Mission Bar,NA,NA,36,36,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,817A3A25-581D-410D-B0ED-3AA70E8A2289,Toledo,NA,NA,34,34,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,3A5F52B6-247F-41DC-9FA9-5FE4C7075F2E,I5,NA,NA,30,30,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,318038E8-18E1-4E06-B3DD-BC61D8A8A4C0,Olequa Boat Ramp,NA,NA,25,24,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,42879021-63BE-4454-8B79-99A1C15B40E1,Olequa Shacks,NA,NA,26,25,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,D2F850CB-3CC2-492F-A86F-091BDBF9BE8C,Mouth of Toutle,NA,NA,20,20,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,92F21173-AD78-46B6-9C1E-CEE5AF3D36D6,Chapman Road,NA,NA,20,20,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,D242F285-3B28-43C7-B9E5-B4F5619690AB,Castle Rock,NA,NA,18,17,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,0D8C2ABC-D20B-4BA5-B901-29BAF4A84BE2,Camelot,NA,NA,17,13,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,0321A1E0-34E6-4BAE-A4A1-5DDE1757B1A5,Lexington,NA,NA,9,5,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,06525DC9-F067-45F6-A21C-60A67C965553,Gerhart,NA,NA,4,0,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,B41DBD62-0630-4D39-8F10-EF3313FA67A3,Blue Creek ADA Platform,ADA site at Blue Creek,NA,42,42,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,62561DF7-6CDB-4B44-A6E7-FF0676E4386D,Blue Creek,Blue Creek boat ramp and vicinity,NA,43,42,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,0BD93C80-CEEC-4FD0-A2D7-3C18C592C2F5,Barrier Dam,Boat site,NA,49,49,NA
4064185B-3CDA-4718-9F23-2C5B655837F0,Cowlitz,Cowlitz River,90B9B221-F25F-4F65-A568-3D224D16FC8D,Gearheart,Cowlitz River boat ramp,NA,NA,NA,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,707CFB75-759D-4198-A219-E7E18521B363,Section #0,Mouth to Foster Rd.,NA,2,0,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,46E0301C-0EEE-4177-9750-A8E560DEC0EC,Section #6,Lower Twin Bridges to Confluence of West Fork Elochoman,NA,16,13,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,3F0E3BE7-85AA-4D57-BFD9-B4126BC1DA9C,Section #5,Elochoman Salmon Hatchery Bridge to Lower Twin Bridges,NA,13,9,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,C590D3F7-F9AA-4C74-921D-4D607655BC3D,Section #4,WDFW Game Access to Elochoman Salmon Hatchery,NA,9,7,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,13EB8752-1FB9-4D4E-AD77-58DDB8B40E92,Section #3,Beaver Cr Road Br.to WDFW Game Access,NA,7,6,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,F61B8D53-F5A3-4CDE-AA3D-60C1345B43AC,Section #2,Concrete Bridge to Beaver Cr Road Br.,NA,6,4,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,77B5CB8C-400C-4F9E-9F69-6DD61CF8C45F,Section #1,Foster Rd. to Concrete Bridge,NA,4,2,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,ED183C1A-2D0F-4D57-AAAB-D08CAC4BBC1E,"Tie-in ""D"" - Section #6",Lower Twin Bridges to Confluence of West Fork Elochoman,NA,16,13,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,299B61E6-D1A7-42E3-9845-B15BDDEC4B8E,"Tie-in ""C"" - Section #5",Elochoman Salmon Hatchery Bridge to Lower Twin Bridges,NA,13,9,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,02BF1BB3-A550-49E3-B5F4-8839B9729B67,"Tie-in ""B"" - Section #4",WDFW Game Access to Elochoman Salmon Hatchery,NA,9,7,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,A58B94BE-E6FD-4CF4-B033-3134B0BC7C1B,"Tie-in ""B"" - Section #3",Beaver Cr Road Br.to WDFW Game Access,NA,7,6,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,ADFB398B-E81B-4CB8-B750-44F84114BA35,"Tie-in ""A"" - Section #2",Concrete Bridge to Beaver Cr Road Br.,NA,6,4,NA
5F18EDF6-4F97-42A2-85F7-1D10DF709593,Elochoman,Elochoman River,0DC2379D-2F2E-4245-868D-4CD465711221,"Tie-in ""A"" - Section #1",Foster Rd. to Concrete Bridge,NA,4,2,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,D0F1F2BE-3997-459F-A869-814EED43D187,"Tie-in ""A"" - Section #3",Weir Site to Covered Bridge,NA,11,8,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,D6424718-4661-40DF-A687-F0F2C22F9822,Section #3,Weir Site to Covered Bridge,NA,11,8,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,95FDF232-CEE3-4334-8832-523E0426FF3E,Section #0,Mouth to Grange Boat Ramp,NA,5,0,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,B384C8ED-B7E9-46FF-A2F2-152C95DF5292,Section #1,Grange Boat Ramp to Duffy's Boat Ramp,NA,8,5,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,FDD667A9-CDCC-4B84-83CC-632CA7224A2C,"Tie-in ""A"" - Section #2",Duffy's Boat Ramp to Weir Site,NA,8,8,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,F46E4562-8C35-4687-8B4B-208718C1D4A2,Section #2,Duffy's Boat Ramp to Weir Site,NA,8,8,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,1F8CB53E-12C8-4A14-BAE1-C5D022BAEB55,Section #11,WF Grays Hatchery Intake to Grays WF End,NA,5,3,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,504BBCCA-929D-4EC6-92C2-72A8F491ADA4,Section #9,WF Grays Mouth to 300' Below WF Hatchery Bridge,NA,2,0,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,7718C357-BA76-4823-9888-196925852B1B,"Tie-in ""B"" - Section #9",WF Grays Mouth to 300' Below WF Hatchery Bridge,NA,2,0,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,E1D514A2-A47F-4604-99D3-A71A22AF62C2,"Tie-in ""C"" - Section #10",300' Below WF Hatchery Bridge to Grays Hatchery Intake,NA,3,2,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,EF531EE5-DC3A-47D5-A58F-64DF4EB52A07,Section #10,300' Below WF Hatchery Bridge to WF Grays Hatchery Intake,NA,3,2,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,ED26BC3D-731C-47A7-95C1-E3EE0D698506,"Tie-in ""A"" - Section #4",Covered Bridge to Hwy 4 Bridge,NA,11,11,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,CD909B40-8968-4C43-B36B-FB45B31F5257,"Tie-in ""A"" - Section #8",Top of Canyon to SF Grays,NA,18,17,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,8779158C-EF9A-4CD6-88E5-53110FDE1F03,Section #5,Hwy 4 Bridge to Cable Hole,NA,13,11,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,8307BC2C-0E62-4BF9-8855-E7F5024A241D,Section #4,Covered Bridge to Hwy 4 Bridge,NA,11,11,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,49864B59-B3A5-4F28-94D4-C5A9FD2EE00F,"Tie-in ""A"" - Section #5",Hwy 4 Bridge to Cable Hole,NA,13,11,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,404B1A3E-B081-4103-BBEC-5B5EFFD9BCC1,Section #7,Bottom of the Canyon to Top of Canyon,NA,17,14,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,385F7DA1-CA50-4E97-9F6D-36981F6C1ED9,Section #8,Top of Canyon to SF Grays,NA,18,17,NA
F0BB1F8E-991C-43F8-92E7-B1C1E51C2ED7,Grays,Grays River,09F51F13-3601-4C40-98E9-DE9DFD60C0CA,Section #6,Cable Hole to Bottom of the Canyon,NA,14,13,NA
FC70C2CD-A531-4263-AF4C-3E779C31E2D4,Horseshoe Lk,Horseshoe Lake,A80B3303-53A0-4C1F-9F63-247CC6082A20,Horseshoe Lake,Entire Horseshoe Lake,NA,NA,NA,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,6735C028-00EE-4011-A8AF-C4E6934813EA,KAL 1,Mouth to Modrow Bridge,NA,3,0,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,256E0F1B-B8D5-4CEF-99F5-443E9A65E47F,KAL 3a,Burnt Pole to Indian Creek/Red Barn,NA,10,8,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,655317B0-F634-47E4-9124-D01F439B4923,KAL 2,Modrow Bridge to Indian Creek/Red Barn,NA,8,3,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,EA4526A9-C979-4A25-AB51-685AF88455FF,KAL TIE-IN 2,Indian Creek/Red Barn to Modrow (Section 2),NA,8,3,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,BD55D2BD-8054-414F-87DA-AA342A272B63,KAL TIE-IN 3a,Burnt Pole to Indian Creek/Red Barn (Section 3a),NA,10,8,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,69B57394-A88F-4189-A11F-5D38A6D3E85E,KAL TIE-IN 1,Modrow to mouth (Section 1),NA,3,0,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,3BC1B56F-370F-4D85-BF75-146B7E0D58C9,KAL 4,Kfalls hatchery to Summer's Creek,NA,17,10,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,0585BF60-BB12-4478-AE61-9692BA91791B,KAL 5,Summer's Creek to 6420 Rd.,NA,21,17,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,1D0AA12D-5BF3-452E-87B7-305318F81284,KAL 3b,Kfalls hatchery to Burnt Pole,NA,10,10,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,389BB06B-63A6-4510-84BB-AE310BB6EF0F,KAL TIE-IN 5,Summer's Creek to 6420 Rd. (Section 5),NA,21,17,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,E8D8DE8E-7A4B-49A0-82F4-F8EE8DA5E8A5,KAL TIE-IN 4,Kfalls Hatchery to Summer's Creek (Section 4),NA,17,10,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,E1DEA451-F537-4BF6-BA1B-4259E0B66920,KAL TIE-IN 3b,Kfalls Hatchery to Burnt Pole (Section 3b),NA,10,10,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,25962C0E-BC60-4F8B-A8F7-B070579C8928,KAL TIE-IN 1-2014,Deadline to Red Barn,NA,21,8,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,FFA80939-07DD-4A2A-A234-3ED7927594F8,KAL 3,Indian Creek to Kfalls Hatchery,NA,10,8,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,84E80F62-D499-4255-9933-0A4D0F1C73CD,KAL TIE-IN 2-2014,Kfalls to Red Barn,NA,10,8,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,3C9B023C-C338-43C6-9CD8-4A3F76316B10,KAL TIE-IN 3-2014,Red Barn to Mouth,NA,8,0,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,CD7175BE-C7BB-4D6D-8D8D-6852B3DA090F,Kalama upper,Deadline below Kalama Falls Hatchery to Modrow bridge,NA,10,3,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,AAE2D119-2940-49B7-ADD1-10477A874E09,Kalama combined,Combined upper and lower sections,NA,10,0,NA
51DB991E-EE66-4915-B80E-DB8C247312B8,Kalama,Kalama River,C4F1BB27-10E1-4E88-A2A0-58874D286268,Kalama lower,Modrow bridge to mouth,NA,3,0,NA
